RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
001141-08CP,Complaint,Request,Construction,SEVERAL BIG LEAF MAPLES HAVE BEEN CUT IN ECA STEEP SLOPE OWNED BY BLUE RIDGE CLUB INC,2008 Jan 14 12:00:00 AM,2007 Dec 28 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001141-08CP,,,,1,2008,1,12,2007,4,False,False,-17,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
001732-08CP,Complaint,Request,Construction,,2008 Mar 05 12:00:00 AM,2008 Mar 05 12:00:00 AM,Completed,Completed,2130 HARBOR AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001732-08CP,47.58517236,-122.37437018,"(47.58517236, -122.37437018)",3,2008,1,3,2008,1,False,False,0,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002367-08CP,Complaint,Request,Construction,"The owner has started to clear this property, which is in an ECA. She hasn't cut down the larger trees, but the caller is concerned about what she has already cleared out.",2008 Apr 17 12:00:00 AM,2008 Apr 18 12:00:00 AM,Completed,Completed,2046 NE 96TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002367-08CP,,,,4,2008,2,4,2008,2,False,False,1,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
002405-08CP,Complaint,Request,Construction,NEW HOUSEBOAT HAS BUILT DECKS OUTSIDE THE FLOAT FOOTPRINT--IS THIS PER PLAN #6100853?,2008 Apr 21 12:00:00 AM,2008 Apr 25 12:00:00 AM,Completed,Completed,2369 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002405-08CP,47.64173628,-122.33006646,"(47.64173628, -122.33006646)",4,2008,2,4,2008,2,False,False,4,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003424-08CP,Complaint,Request,Construction,FINGER PIERS ON C OR D DOCKS ARE HAZARDOUS--PROPERTY MANAGEMENT HAS BLOCKED THEM OFF,2008 Jun 18 12:00:00 AM,2008 Jun 23 12:00:00 AM,Completed,Completed,1818 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003424-08CP,47.63575588,-122.33896804,"(47.63575588, -122.33896804)",6,2008,2,6,2008,2,False,False,5,,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003853-08CP,Complaint,Request,Construction,CLEARING AND CUTTING TREES IN ECA RIPARIAN CORRIDOR,2008 Jul 14 12:00:00 AM,2008 Jul 14 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003853-08CP,,,,7,2008,3,7,2008,3,False,False,0,,True,False,False,False,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false
003860-08CP,Complaint,Request,Construction,Owner has machinery in riparian corridor and is cutting trees now.,2008 Jul 14 12:00:00 AM,2008 Jul 14 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003860-08CP,,,,7,2008,3,7,2008,3,False,False,0,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
005890-08CP,Complaint,Request,Construction,"Houseboat ""G"" has been doing construction for a long time w/o permits. They totally gutted the structure, added french doors on the top deck, etc.*Caller was cited for not having permits.",2008 Nov 12 12:00:00 AM,2008 Nov 18 12:00:00 AM,Completed,Completed,2764 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005890-08CP,47.64517318,-122.34615233,"(47.64517318, -122.34615233)",11,2008,4,11,2008,4,False,False,6,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
006267-08CP,Complaint,Request,Construction,Alliance Yacht Sales have put up a structure on the back of the building. Caller believes they are putting up a sign. This is blocking their view.,2008 Dec 19 12:00:00 AM,2009 Jan 07 12:00:00 AM,Completed,Completed,2400 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006267-08CP,47.63975434,-122.3409145,"(47.63975434, -122.3409145)",12,2008,4,1,2009,1,False,False,19,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
1015094-VI,Notice of Violation,Case,Construction,,2008 Mar 05 12:00:00 AM,2008 Jun 09 12:00:00 AM,Compliance Achieved,Completed,2130 HARBOR AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1015094-VI,47.58517236,-122.37437018,"(47.58517236, -122.37437018)",3,2008,1,6,2008,2,False,False,96,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1015228-VI,Notice of Violation,Case,Construction,,2008 Mar 19 12:00:00 AM,2008 Oct 16 12:00:00 AM,Compliance Achieved,Completed,2130 HARBOR AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1015228-VI,47.58517236,-122.37437018,"(47.58517236, -122.37437018)",3,2008,1,10,2008,4,False,False,211,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1015639-VI,Notice of Violation,Case,Construction,NEW HOUSEBOAT HAS BUILT DECKS OUTSIDE THE FLOAT FOOTPRINT--IS THIS PER PLAN #6100853?,2008 Apr 28 12:00:00 AM,2008 Sep 15 12:00:00 AM,Compliance Achieved,Completed,2369 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1015639-VI,47.64173628,-122.33006646,"(47.64173628, -122.33006646)",4,2008,2,9,2008,3,False,False,140,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001731-09CP,Complaint,Request,Construction,HOUSEBOAT UNIT #3--SETBACK OF WEST PROPERTY LINE IS NOT PER PLAN FOR PERMIT #6072567--IT IS NOT 3 FEET,2009 Mar 03 12:00:00 AM,2009 Mar 10 12:00:00 AM,Completed,Completed,2822 BOYER AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001731-09CP,47.64636829,-122.3157329,"(47.64636829, -122.3157329)",3,2009,1,3,2009,1,False,False,7,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
002772-09CP,Complaint,Request,Construction,Framing a roof (structural) and interior remodel of House Boat (HB) #5 without a permit.,2009 May 20 12:00:00 AM,2009 May 21 12:00:00 AM,Completed,Completed,2207 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002772-09CP,47.63859283,-122.33007223,"(47.63859283, -122.33007223)",5,2009,2,5,2009,2,False,False,1,,True,False,False,False,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
002841-09CP,Complaint,Request,Construction,LARGE CEDAR TREE HAS BEEN REMOVED IN SHORELINE ECA--TREE REMOVAL MAY ALSO HAVE BEEN IN STEEP SLOPE AND POTENTIAL SLIDE ECA,2009 May 26 12:00:00 AM,2009 Jun 04 12:00:00 AM,Completed,Completed,3206 PORTAGE BAY PL E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002841-09CP,47.65067414,-122.31924597,"(47.65067414, -122.31924597)",5,2009,2,6,2009,2,False,False,9,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
003296-09CP,Complaint,Request,Construction,"Per 6/17/09 online complaint: ""The Fire Escape has been altered and is structurally compromised. Additionally, the function has been constrained appears not useable. They have added a bed frame to the addition construction and used combustable material in the addition.""",2009 Jun 17 12:00:00 AM,2014 Dec 22 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003296-09CP,,,,6,2009,2,12,2014,4,False,False,2014,,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false
003699-09CP,Complaint,Request,Construction,BUILDING A ROOF DECK ON TOP OF HOUSEBOAT #16--NO PERMIT,2009 Jul 15 12:00:00 AM,2009 Jul 17 12:00:00 AM,Completed,Completed,2727 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003699-09CP,47.64495523,-122.32818573,"(47.64495523, -122.32818573)",7,2009,3,7,2009,3,False,False,2,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
004010-09CP,Complaint,Request,Construction,,2009 Jul 31 12:00:00 AM,2014 Dec 22 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004010-09CP,,,,7,2009,3,12,2014,4,False,False,1970,,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004657-09CP,Complaint,Request,Construction,EXTERIOR ALTERATIONS TO HOUSEBOAT #4--NO PERMIT,2009 Sep 11 12:00:00 AM,2009 Sep 16 12:00:00 AM,Completed,Completed,2600 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004657-09CP,47.64378264,-122.32797253,"(47.64378264, -122.32797253)",9,2009,3,9,2009,3,False,False,5,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
004742-09CP,Complaint,Request,Construction,"COMPLAINANT SAYS THAT HOUSEBOAT FLOAT FOR PERMIT #6117998 MEASURES 22'6""x 43' INSTEAD OF THE APPROVED 21'x 41'--WOULD YOU CHECK?",2009 Sep 17 12:00:00 AM,2009 Nov 03 12:00:00 AM,Completed,Completed,2466 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004742-09CP,47.64121929,-122.34181307,"(47.64121929, -122.34181307)",9,2009,3,11,2009,4,False,False,47,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
004765-09CP,Complaint,Request,Construction,TREE CUTTING ALONG STEEP SLOPE AT 29TH AVENUE S AND S LANE STREET,2009 Sep 18 12:00:00 AM,2009 Oct 07 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004765-09CP,,,,9,2009,3,10,2009,4,False,False,19,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
004941-09CP,Complaint,Request,Construction,"Construction w/o permits. Interior structural remodal, steel support beams in parking lot and workers going inside.",2009 Oct 02 12:00:00 AM,2009 Oct 06 12:00:00 AM,Completed,Completed,11 E ALLISON ST,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004941-09CP,47.64899599,-122.32539425,"(47.64899599, -122.32539425)",10,2009,4,10,2009,4,False,False,4,,True,False,False,False,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false
1018192-VI,Notice of Violation,Case,Construction,Alliance Yacht Sales have put up a structure on the back of the building. Caller believes they are putting up a sign. This is blocking their view.,2009 Jan 08 12:00:00 AM,2009 Mar 26 12:00:00 AM,Compliance Achieved,Completed,2400 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1018192-VI,47.63975434,-122.3409145,"(47.63975434, -122.3409145)",1,2009,1,3,2009,1,False,False,77,,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
1018836-VI,Notice of Violation,Case,Construction,HOUSEBOAT UNIT #3--SETBACK OF WEST PROPERTY LINE IS NOT PER PLAN FOR PERMIT #6072567--IT IS NOT 3 FEET,2009 Mar 26 12:00:00 AM,2011 Feb 24 12:00:00 AM,Compliance Achieved,Completed,2822 BOYER AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1018836-VI,47.64636829,-122.3157329,"(47.64636829, -122.3157329)",3,2009,1,2,2011,1,False,False,700,,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1019354-VI,Notice of Violation,Case,Construction,Framing a roof (structural) and interior remodel of House Boat (HB) #5 without a permit.,2009 May 22 12:00:00 AM,2010 Feb 04 12:00:00 AM,Compliance Achieved,Completed,2207 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019354-VI,47.63859283,-122.33007223,"(47.63859283, -122.33007223)",5,2009,2,2,2010,1,False,False,258,,False,True,False,False,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
1019532-VI,Notice of Violation,Case,Construction,LARGE CEDAR TREE HAS BEEN REMOVED IN SHORELINE ECA--TREE REMOVAL MAY ALSO HAVE BEEN IN STEEP SLOPE AND POTENTIAL SLIDE ECA,2009 Jun 05 12:00:00 AM,,,Completed,3206 PORTAGE BAY PL E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019532-VI,47.65067414,-122.31924597,"(47.65067414, -122.31924597)",6,2009,2,,,,True,True,,,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1020011-VI,Notice of Violation,Case,Construction,BUILDING A ROOF DECK ON TOP OF HOUSEBOAT #16--NO PERMIT,2009 Jul 21 12:00:00 AM,2009 Aug 03 12:00:00 AM,Compliance Achieved,Completed,2727 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020011-VI,47.64495523,-122.32818573,"(47.64495523, -122.32818573)",7,2009,3,8,2009,3,False,False,13,,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1021038-VI,Notice of Violation,Case,Construction,"COMPLAINANT SAYS THAT HOUSEBOAT FLOAT FOR PERMIT #6117998 MEASURES 22'6""x 43' INSTEAD OF THE APPROVED 21'x 41'--WOULD YOU CHECK?",2009 Nov 04 12:00:00 AM,2010 Jul 14 12:00:00 AM,Compliance Achieved,Completed,2466 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1021038-VI,47.64121929,-122.34181307,"(47.64121929, -122.34181307)",11,2009,4,7,2010,3,False,False,252,,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001050-10CP,Complaint,Request,Construction,NEW DOCK IN SHORELINE W/O PERMIT,2010 Jan 08 12:00:00 AM,2010 Jan 07 12:00:00 AM,Completed,Completed,1609 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001050-10CP,47.63405986,-122.32736439,"(47.63405986, -122.32736439)",1,2010,1,1,2010,1,False,False,-1,,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001357-10CP,Complaint,Request,Construction,ALL VEGETATION HAS BEEN REMOVED (SEE GIS PICTURE)--SHORELINE AND POTENTIAL SLIDE ECA,2010 Feb 08 12:00:00 AM,2010 Feb 09 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001357-10CP,,,,2,2010,1,2,2010,1,False,False,1,,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false
001637-10CP,Complaint,Request,Construction,Tree removal in ECA (steep slope). Crew came in over the weekend and cut down large trees without a permit. Compl also contacted the police.,2010 Mar 08 12:00:00 AM,2010 Mar 11 12:00:00 AM,Completed,Completed,3027 S EDMUNDS ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001637-10CP,,,,3,2010,1,3,2010,1,False,False,3,,True,False,False,False,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
