RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
004088-11CP,Complaint,Request,,,2011 Sep 01 12:00:00 AM,2011 Aug 23 12:00:00 AM,Completed,Completed,4317 S MORGAN ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004088-11CP,47.54406568,-122.27901493,"(47.54406568, -122.27901493)",9,2011,3,8,2011,3,False,False,-9,2,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004220-11CP,Complaint,Request,,"Bed bugs - complainant is having an allergic reaction to bites, and cockroaches. Landlord gives them bug bombs to use. Complainant will have landlord's phone # for inspector.",2011 Sep 12 12:00:00 AM,2011 Sep 15 12:00:00 AM,Completed,Completed,6527 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004220-11CP,47.54351395,-122.27398525,"(47.54351395, -122.27398525)",9,2011,3,9,2011,3,False,False,3,2,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
004231-11CP,Complaint,Request,,"Substandard living condition; sewer problem that caused a raw sewage leak downstairs. Raw sewage smell as a result of improper clean-up, visible mold. Landlord is doing nothing about it.",2011 Sep 12 12:00:00 AM,2011 Sep 22 12:00:00 AM,Completed,Completed,10041 51ST AVE S,98178,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004231-11CP,47.50989663,-122.2703737,"(47.50989663, -122.2703737)",9,2011,3,9,2011,3,False,False,10,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false
004250-11CP,Complaint,Request,,"Substandard living conditions; water damage foul ordor, brown water only comes out of the water. Property managment not doing anything.",2011 Sep 13 12:00:00 AM,2011 Oct 31 12:00:00 AM,Completed,Completed,9030 SEWARD PARK AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004250-11CP,47.52210116,-122.26407649,"(47.52210116, -122.26407649)",9,2011,3,10,2011,4,False,False,48,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false
004304-11CP,Complaint,Request,,FURNACE DOES NOT WORK--LANDLORD TOLD TENANT THAT SHE DOES NOT HAVE THE MONEY FOR REPAIRS SO THE TENANT WILL HAVE TO FIX IT IF THEY WANT HEAT THIS WINTER,2011 Sep 16 12:00:00 AM,2011 Sep 21 12:00:00 AM,Completed,Completed,2435 S MORGAN ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004304-11CP,47.54414559,-122.30085874,"(47.54414559, -122.30085874)",9,2011,3,9,2011,3,False,False,5,2,True,False,False,True,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
004373-11CP,Complaint,Request,,"Bedbug infestation - told landlord 3 weeks ago, but no action has been taken, tenant is having a reaction to the bites. *** NEEDS SPANISH SPEAKING INTERPRETER ***",2011 Sep 22 12:00:00 AM,2011 Sep 27 12:00:00 AM,Completed,Completed,4911 S WILLOW ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004373-11CP,47.54054789,-122.27072846,"(47.54054789, -122.27072846)",9,2011,3,9,2011,3,False,False,5,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false
004382-11CP,Complaint,Request,,"Crack in bedroom ceiling that runs down the bedroom wall, exterior drainage into the foundation, a lot of moisture in the house and mold. Tenant's items are covered in mold. Tenant has asked owner to repair, no response. American Lung did an inspection on 9.3.11.",2011 Sep 23 12:00:00 AM,2011 Sep 27 12:00:00 AM,Completed,Completed,9023 37TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004382-11CP,47.52283872,-122.2862651,"(47.52283872, -122.2862651)",9,2011,3,9,2011,3,False,False,4,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false
004476-11CP,Complaint,Request,,ROOF LEAKS IN 7TH FLOOR LOBBY AND IN STAIRWELL,2011 Sep 29 12:00:00 AM,2011 Oct 06 12:00:00 AM,Completed,Completed,2100 25TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004476-11CP,47.58421746,-122.29979911,"(47.58421746, -122.29979911)",9,2011,3,10,2011,4,False,False,7,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false
004559-11CP,Complaint,Request,,"This is a rooming house that had a fire 2 weeks ago on Saturday. The Fire Department forcibly removed the door to the complainants room so they could get to the fire. Management said the door would be replaced yesterday (Oct 5), but no one came to do it. The room is located in the basement which has been converted from garage (illegal use?). There are no smoke detectors in the basement level.",2011 Oct 06 12:00:00 AM,2011 Oct 25 12:00:00 AM,Completed,Completed,1437 S HINDS ST,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004559-11CP,47.57311054,-122.31427521,"(47.57311054, -122.31427521)",10,2011,4,10,2011,4,False,False,19,2,True,False,False,True,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,true,false,false
004852-11CP,Complaint,Request,,Severe visible mold problem causing health problems. Landlord is doing nothing to fix the problem.,2011 Oct 28 12:00:00 AM,2011 Nov 10 12:00:00 AM,Completed,Completed,7511 46TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004852-11CP,47.53481207,-122.27565943,"(47.53481207, -122.27565943)",10,2011,4,11,2011,4,False,False,13,2,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
004878-11CP,Complaint,Request,,Ant infestation in unit. Compl also thinks he may be living in an illegal unit.,2011 Oct 31 12:00:00 AM,2011 Nov 04 12:00:00 AM,Completed,Completed,9319 54TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004878-11CP,47.51834968,-122.26539119,"(47.51834968, -122.26539119)",10,2011,4,11,2011,4,False,False,4,2,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
004904-11CP,Complaint,Request,,"LEAKS ARE COMING FROM FROM PLUMBING IN UPSTAIRS APARTMENT (SINK,TOILET, AND TUB)--LEAKS ARE IN CEILING OF COMPLAINANT'S BATHROOM AND KITCHEN--LEAKS HAVE BEEN GOING ON FOR YEARS AND HAVE NOW BECOME INTOLERABLE--LANDLORD HAS NOT DONE REPAIRS",2011 Nov 01 12:00:00 AM,2011 Nov 07 12:00:00 AM,Completed,Completed,6601 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004904-11CP,47.54262889,-122.27325025,"(47.54262889, -122.27325025)",11,2011,4,11,2011,4,False,False,6,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false
004964-11CP,Complaint,Request,,"Per online complaint, ""Gated entrance on the south side of Terrace does not automatically close and lock like the other ones do, so non-residents are getting in and loitering on the stairwells, drug paraphernalia has been found in the stairwells as a result.""",2011 Nov 07 12:00:00 AM,2011 Nov 15 12:00:00 AM,Completed,Completed,415 BOREN AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004964-11CP,47.60510187,-122.3215072,"(47.60510187, -122.3215072)",11,2011,4,11,2011,4,False,False,8,2,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004986-11CP,Complaint,Request,,"No heat in bedroom (wall heater broken), mold, broken door jamb, mold in bedroom, roaches, wall heaters don't work, broken window in living room, water leaking down bedroom ceiling.",2011 Nov 08 12:00:00 AM,2011 Dec 08 12:00:00 AM,Completed,Completed,5320 M L KING JR WAY S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004986-11CP,47.55372416,-122.28884934,"(47.55372416, -122.28884934)",11,2011,4,12,2011,4,False,False,30,2,True,False,False,True,true,false,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false
005077-11CP,Complaint,Request,,10 days of standing water in basement from broken furnace. Landlord isn't fixing it.,2011 Nov 16 12:00:00 AM,2011 Dec 06 12:00:00 AM,Completed,Completed,4634 43RD AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005077-11CP,47.56069464,-122.27920881,"(47.56069464, -122.27920881)",11,2011,4,12,2011,4,False,False,20,2,True,False,False,True,true,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false
005078-11CP,Complaint,Request,,Bed bug infestion. They have sprayed but still has the infestation.,2011 Nov 16 12:00:00 AM,2011 Nov 28 12:00:00 AM,Completed,Completed,3621 33RD AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005078-11CP,47.57108137,-122.29161815,"(47.57108137, -122.29161815)",11,2011,4,11,2011,4,False,False,12,2,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
005115-11CP,Complaint,Request,,"Multiple housing complaints: Kitchen sink leaking into the dishwasher, gas heater in bedroom is not working, furniture outside of home from previous tenants, rats.",2011 Nov 21 12:00:00 AM,2011 Dec 21 12:00:00 AM,Completed,Completed,10044 65TH AVE S,98178,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005115-11CP,47.5106292,-122.25206678,"(47.5106292, -122.25206678)",11,2011,4,12,2011,4,False,False,30,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false
005246-11CP,Complaint,Request,,"Per online complaint ""2309 25th ave S Seattle wa 98144 The unit is the lower level of a split house, the top floor is rented separately. The violations themselves consist of mold, water damage, poor air quality, structural damage, poor access to hot water, rat infestations, and poorly functioning appliances.""",2011 Dec 07 12:00:00 AM,2011 Dec 16 12:00:00 AM,Completed,Completed,2309 25TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005246-11CP,47.58260189,-122.30061057,"(47.58260189, -122.30061057)",12,2011,4,12,2011,4,False,False,9,2,True,False,False,True,false,true,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false
005279-11CP,Complaint,Request,,APARTMENT IS INFESTED WITH MICE--LAND LORD HAS TRIED TO TRAP THEM BUT THERE ARE TOO MANY--NEED A BETTER SOLUTION,2011 Dec 12 12:00:00 AM,2012 Jan 17 12:00:00 AM,Completed,Completed,1007 E JEFFERSON ST,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005279-11CP,47.60603036,-122.31901984,"(47.60603036, -122.31901984)",12,2011,4,1,2012,1,False,False,36,2,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
005375-11CP,Complaint,Request,,"During a routine fire code inspection, fire dept. noted that the two apartments (at 6301 Beacon Ave S) do not have a fire seperation in the wall between them and the repair garage they share a wall with. Complainant can be contacted for more information.",2011 Dec 21 12:00:00 AM,2012 Jan 10 12:00:00 AM,Completed,Completed,6301 BEACON AVE S,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005375-11CP,47.54627186,-122.30083983,"(47.54627186, -122.30083983)",12,2011,4,1,2012,1,False,False,20,2,True,False,False,True,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,true,true,true,false
005384-11CP,Complaint,Request,,"Exposed eletrical wiring, no sink in bathroom.",2011 Dec 22 12:00:00 AM,2012 Jan 03 12:00:00 AM,Completed,Completed,2802 S MCCLELLAN ST,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005384-11CP,47.57848367,-122.29597296,"(47.57848367, -122.29597296)",12,2011,4,1,2012,1,False,False,12,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false
005389-11CP,Complaint,Request,,"Unit has a leak in the bedroom, water runs down bedroom wall and there is mold.",2011 Dec 23 12:00:00 AM,2012 Jan 03 12:00:00 AM,Completed,Completed,1410 S COLUMBIAN WAY,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005389-11CP,47.57231976,-122.3143705,"(47.57231976, -122.3143705)",12,2011,4,1,2012,1,False,False,11,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false
005393-11CP,Complaint,Request,,"Neighbor calling on behalf of tenant who does not speak english. Bathroom sink leaking. Black mold on tbedroom and bathroom walls. Toilet leaking at the base. Cockroach and rat infestation. Heating elements on stove are sparking and arcing. Owner is intimidating, tenant is fearful of retaliation for making complaint.",2011 Dec 23 12:00:00 AM,2012 Jan 17 12:00:00 AM,Completed,Completed,7532 RENTON AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005393-11CP,47.5342126,-122.27939713,"(47.5342126, -122.27939713)",12,2011,4,1,2012,1,False,False,25,2,True,False,False,True,true,false,false,true,true,false,false,false,false,true,true,true,true,true,false,true,false,true,true
005404-11CP,Complaint,Request,,Owner trying to repair water leak from burst pipe upstairs. Water has saturated the ceiling and walls and has gotten into the light fixtures. They are also remodeling the unit and several others in the building without permit while tenant occupied.,2011 Dec 27 12:00:00 AM,2011 Dec 29 12:00:00 AM,Completed,Completed,3919 S PEARL ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005404-11CP,47.55597606,-122.28254368,"(47.55597606, -122.28254368)",12,2011,4,12,2011,4,False,False,2,2,True,False,False,True,false,false,false,true,false,false,false,true,false,true,false,true,false,true,false,true,false,false,false
005424-11CP,Complaint,Request,,THE BASEMENT HAS STANDING WATER WHICH HAS CAUSED A SERIOUS MOLD PROBLEM--THERE IS A SUMP PUMP BUT APPARENTLY IT DOES NOT WORK,2011 Dec 29 12:00:00 AM,2012 Jan 10 12:00:00 AM,Completed,Completed,4318 14TH AVE S,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005424-11CP,47.56474386,-122.31450182,"(47.56474386, -122.31450182)",12,2011,4,1,2012,1,False,False,12,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false
005430-11CP,Complaint,Request,,"Failed retaining wall in rear yard not keeping water away from the building. When it rains, water seeps into the unit and floods it. Right now there is water in the kitchen/dining area.",2011 Dec 29 12:00:00 AM,2012 Jan 12 12:00:00 AM,Completed,Completed,7401 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005430-11CP,47.53558517,-122.27061977,"(47.53558517, -122.27061977)",12,2011,4,1,2012,1,False,False,14,2,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false
1024679-VI,Notice of Violation,Case,,,2011 Jan 06 12:00:00 AM,,,Completed,700 S DEARBORN ST,98134,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024679-VI,47.59603153,-122.32350826,"(47.59603153, -122.32350826)",1,2011,1,,,,True,True,,2,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1024685-VI,Notice of Violation,Case,,,2011 Jan 06 12:00:00 AM,2010 Dec 30 12:00:00 AM,Compliance Achieved,Completed,9313 53RD AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024685-VI,47.51863639,-122.26656855,"(47.51863639, -122.26656855)",1,2011,1,12,2010,4,False,False,-7,2,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1024692-VI,Notice of Violation,Case,,PLUMBING FROM KITCHEN IS LEAKING INTO BASEMENT--LANDLORD HAS NOT FIXED THE LEAK,2011 Jan 07 12:00:00 AM,2011 Mar 22 12:00:00 AM,Compliance Achieved,Completed,4934 25TH AVE S,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024692-VI,47.55749007,-122.30004892,"(47.55749007, -122.30004892)",1,2011,1,3,2011,1,False,False,74,2,False,True,False,True,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false
1024712-VI,Notice of Violation,Case,,Raw sewage coming up in parking garage (not in unit) for 5 weeks.,2011 Jan 13 12:00:00 AM,2011 Jan 18 12:00:00 AM,Compliance Achieved,Completed,1308 12TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024712-VI,47.591248,-122.31692194,"(47.591248, -122.31692194)",1,2011,1,1,2011,1,False,False,5,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false
1024715-VI,Notice of Violation,Case,,"Water leak causing wet, buckling ceilings in bathroom and bedroom. Hole in bathroom ceiling. Water coming thru light fixture in bedroom. Cockroach infestation.",2011 Jan 13 12:00:00 AM,2011 Mar 07 12:00:00 AM,Compliance Achieved,Completed,7001 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024715-VI,47.5396431,-122.27138019,"(47.5396431, -122.27138019)",1,2011,1,3,2011,1,False,False,53,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,false,true,false,true,false,true,false,false,false
1024796-UB,Unfit Building,Case,,Observed heavily fire damaged buildingw/no roof left and most of rear wall gone,2011 Jan 28 12:00:00 AM,2012 Mar 19 12:00:00 AM,Completed,Completed,2307 23RD AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024796-UB,47.58265717,-122.30320426,"(47.58265717, -122.30320426)",1,2011,1,3,2012,1,False,False,416,2,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false
1024800-VI,Notice of Violation,Case,,CALLER HAS HAD BED BUG INFESTATION FOR SEVERAL MONTHS--MANAGEMENT HAS TOLD HER THAT SHE MUST HIRE EXTERMINATOR--SHE DISAGREES (THIS IS SENIOR HOUSING),2011 Feb 01 12:00:00 AM,,,Completed,609 YESLER WAY,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024800-VI,47.60155409,-122.32586167,"(47.60155409, -122.32586167)",2,2011,1,,,,True,True,,2,False,True,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1024813-VI,Notice of Violation,Case,,"Water leak in bathroom since November. Mgmt not responsive, tenant tired of mopping up water. Also, bed bugs in building/unit.",2011 Feb 03 12:00:00 AM,2011 Feb 03 12:00:00 AM,Compliance Achieved,Completed,5033 37TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024813-VI,47.55609173,-122.28652239,"(47.55609173, -122.28652239)",2,2011,1,2,2011,1,False,False,0,2,False,True,False,True,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,true,false
1024822-VI,Notice of Violation,Case,,"The landlord put a closet door from the inside of the house for use as a back door. The door does not have a door knob with a padlock on it. Heat escapes, basement flood damage floor is buckled and it smells.",2011 Feb 04 12:00:00 AM,2011 Jun 15 12:00:00 AM,Compliance Achieved,Completed,11427 CRESTWOOD DR S,98178,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024822-VI,47.50014755,-122.24397006,"(47.50014755, -122.24397006)",2,2011,1,6,2011,2,False,False,131,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false
1024828-VI,Notice of Violation,Case,,HOLES IN CARPET ARE A TRIPPING HAZARD,2011 Feb 07 12:00:00 AM,2011 Mar 28 12:00:00 AM,Compliance Achieved,Completed,3630 RENTON AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024828-VI,47.57086733,-122.29547195,"(47.57086733, -122.29547195)",2,2011,1,3,2011,1,False,False,49,2,False,True,False,True,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1024842-VI,Notice of Violation,Case,,Broken sump pump and the fireplace is not venting properly. Venting into the house and not outside.,2011 Feb 09 12:00:00 AM,2011 Mar 11 12:00:00 AM,Compliance Achieved,Completed,9302 37TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024842-VI,47.51961548,-122.28572835,"(47.51961548, -122.28572835)",2,2011,1,3,2011,1,False,False,30,2,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
1024884-VI,Notice of Violation,Case,,Infection of bedbugs and rats are running around in the house.,2011 Feb 16 12:00:00 AM,2011 Mar 14 12:00:00 AM,Compliance Achieved,Completed,2315 15TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024884-VI,47.58240936,-122.31394724,"(47.58240936, -122.31394724)",2,2011,1,3,2011,1,False,False,26,2,False,True,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1024911-VI,Notice of Violation,Case,,,2011 Feb 22 12:00:00 AM,2011 Mar 30 12:00:00 AM,Compliance Achieved,Completed,2414 13TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024911-VI,47.58148467,-122.31565352,"(47.58148467, -122.31565352)",2,2011,1,3,2011,1,False,False,36,2,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1024945-VI,Notice of Violation,Case,,"Per online complaint: ""1, cockroach infestation 2. becd bug infestation 3. excessive mold 4. doord that will not lock 5. faucet water contaiminated with sewer water 6. broken windows that owmer refuses to repair.""",2011 Mar 01 12:00:00 AM,2011 May 19 12:00:00 AM,Compliance Achieved,Completed,1308 12TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024945-VI,47.591248,-122.31692194,"(47.591248, -122.31692194)",3,2011,1,5,2011,2,False,False,79,2,False,True,False,True,false,false,false,true,false,false,true,false,false,false,true,true,true,true,false,true,false,true,false
1024968-VI,Notice of Violation,Case,,"There's a water leak in the bathroom, which has lead to water damage and mold on the bathroom walls. There's a leak in her daughter's closet. She has talk with owner to fix the problem.",2011 Mar 07 12:00:00 AM,2011 Apr 13 12:00:00 AM,Compliance Achieved,Completed,4002 S HOLLY ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024968-VI,47.54264197,-122.28257726,"(47.54264197, -122.28257726)",3,2011,1,4,2011,2,False,False,37,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false
1024969-VI,Notice of Violation,Case,,"Broken light fixture in bathroom. Toilet, sink and tub may need caulking.",2011 Mar 07 12:00:00 AM,2011 Aug 16 12:00:00 AM,Compliance Achieved,Completed,9007 B 46TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024969-VI,47.5229679,-122.27450636,"(47.5229679, -122.27450636)",3,2011,1,8,2011,3,False,False,162,2,False,True,False,True,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false
1024999-VI,Notice of Violation,Case,,"Bed bugs, black mold in the bathroom, hole in the bathtub, kitchen sink is rotting.",2011 Mar 14 12:00:00 AM,2011 May 02 12:00:00 AM,Compliance Achieved,Completed,1009 ALDER ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1024999-VI,47.60390937,-122.32118054,"(47.60390937, -122.32118054)",3,2011,1,5,2011,2,False,False,49,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false
1025014-VI,Notice of Violation,Case,,"Per online complaint: ""Rodents in units, temperature reaches 85 degrees with no control in unit, mold growing in some units, taste of rust in water, etc. Cars pile up outside that haven't been moved, garbage litters property. Manager and management have made no noticeable attempt to compliance.""",2011 Mar 16 12:00:00 AM,2011 Apr 05 12:00:00 AM,Compliance Achieved,Completed,7910 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025014-VI,47.53104205,-122.26969002,"(47.53104205, -122.26969002)",3,2011,1,4,2011,2,False,False,20,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,true,false,false
1025039-VI,Notice of Violation,Case,,"Torn carpet that is a tripping hazard, mold, cockroaches, hot water only lasts 8 minutes. Her spouse has to wait 45 minutes for the water to get hot again for only an 8 minute shower. Sanitary concerns due to their baby being due soon.",2011 Mar 18 12:00:00 AM,2011 Jun 02 12:00:00 AM,Compliance Achieved,Completed,4949 S ROSE ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025039-VI,47.528998,-122.27085939,"(47.528998, -122.27085939)",3,2011,1,6,2011,2,False,False,76,2,False,True,False,True,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false
1025049-VI,Notice of Violation,Case,,SECTION 8 TENANT HAS BEEN GETTING WATER SHUT OFF NOTICES FOR SERVERAL MONTHS--SHE GAVE NOTICES TO HER LANDLORD--WATER WAS SHUT OFF MONDAY 3/14--SHE LIVES IN UPPER UNIT OF DUPLEX--LOWER UNIT IS VACANT,2011 Mar 21 12:00:00 AM,2011 Mar 24 12:00:00 AM,Compliance Achieved,Completed,3948 S BRANDON ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025049-VI,47.55363286,-122.28143042,"(47.55363286, -122.28143042)",3,2011,1,3,2011,1,False,False,3,2,False,True,False,True,false,false,true,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false
1025061-VI,Notice of Violation,Case,,SECTION 8 TENANT HAS BEEN GETTING WATER SHUT OFF NOTICES FOR SERVERAL MONTHS--SHE GAVE NOTICES TO HER LANDLORD--WATER WAS SHUT OFF MONDAY 3/14--SHE LIVES IN UPPER UNIT OF DUPLEX--LOWER UNIT IS VACANT,2011 Mar 23 12:00:00 AM,2011 Mar 24 12:00:00 AM,Compliance Achieved,Completed,3948 S BRANDON ST,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025061-VI,47.55363286,-122.28143042,"(47.55363286, -122.28143042)",3,2011,1,3,2011,1,False,False,1,2,False,True,False,True,false,false,true,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false
1025082-VI,Notice of Violation,Case,,His been without hot water for the last 2 months,2011 Mar 24 12:00:00 AM,2011 Apr 21 12:00:00 AM,Compliance Achieved,Completed,7408 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025082-VI,47.5355762,-122.26977187,"(47.5355762, -122.26977187)",3,2011,1,4,2011,2,False,False,28,2,False,True,False,True,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1025125-VI,Notice of Violation,Case,,Stove not working at all. Landlord is doing nothing about it.,2011 Mar 31 12:00:00 AM,2012 Feb 14 12:00:00 AM,Compliance Achieved,Completed,4422 36TH AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1025125-VI,47.56338957,-122.28646205,"(47.56338957, -122.28646205)",3,2011,1,2,2012,1,False,False,320,2,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
