ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
002363-07CP,Complaint,Request,,Moisture in walls--mold problems. Electrical is questionable. General condition of unit is poor.,2007 Apr 20 12:00:00 AM,2007 May 23 12:00:00 AM,Completed,Completed,7939 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002363-07CP,47.5306483,-122.36082839,"(47.5306483, -122.36082839)",4,2007,2,5,2007,2,False,False,33,1,True,False,False,True,True,False,False
002379-07CP,Complaint,Request,,Termites are eating away the front door molding so door is warped.  Front door doesn't lock all the time and is a safety issue.  Oil tank leaking into side yard for 11 months.  Termites are also in living space.,2007 Apr 23 12:00:00 AM,2007 May 03 12:00:00 AM,Completed,Completed,4426 51ST AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002379-07CP,47.56399899,-122.39719449,"(47.56399899, -122.39719449)",4,2007,2,5,2007,2,False,False,10,1,True,False,False,True,True,False,False
002639-07CP,Complaint,Request,,Insect infestation and mildew on carpet in the common area. Mold on dirt floor in basement. Owner trying to evict compl for not paying rent.,2007 May 11 12:00:00 AM,2007 May 25 12:00:00 AM,Completed,Completed,6238 STANLEY AVE S,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002639-07CP,47.54732367,-122.31503767,"(47.54732367, -122.31503767)",5,2007,2,5,2007,2,False,False,14,1,True,False,False,True,True,False,False
002763-07CP,Complaint,Request,,LANDLORD HAS NOT PAID CITY LIGHT BILL AND THE POWER WAS SHUT OFF A WEEK AGO,2007 May 18 12:00:00 AM,,,Completed,5642 32ND AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002763-07CP,47.55071118,-122.37333247,"(47.55071118, -122.37333247)",5,2007,2,,,,True,True,,1,True,False,False,True,False,False,False
002901-07CP,Complaint,Request,,"moved in about 3 weeks ago, and already someone broke into his house....damaged the front door frame. the landlord didnt replace the lock he just put in 2 2X4's.... the tenant cant even use the front door...landlords name is Sal 206-723-0320 206-399-8201.",2007 May 30 12:00:00 AM,,,Completed,8421 40TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002901-07CP,47.5278441,-122.38316176,"(47.5278441, -122.38316176)",5,2007,2,,,,True,True,,1,True,False,False,True,False,False,False
002935-07CP,Complaint,Request,,Toilet in apartment above has been leaking sewage into this tenant's bathroom beginning 1-1/2 to 2 mos. ago. Plumber was out several weeks ago and significantly slowed the leak. Tenant has notified the manager that toilet above is still leaking and the manager keeps on saying he'll get to it and has set more than one appt. to fix it but never shows up.,2007 May 31 12:00:00 AM,,,Completed,2124 CALIFORNIA AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002935-07CP,47.58451329,-122.38615163,"(47.58451329, -122.38615163)",5,2007,2,,,,True,True,,1,True,False,False,True,True,False,False
003005-07CP,Complaint,Request,,"Per online complaint: ""The roof at the back of the property appears to be caving in and there is moss above the rotten areas. The dryer vent on the north elevation is clogged with lint which is not only a fire hazard but spills out and clogs vents on the neighboring house.""",2007 Jun 05 12:00:00 AM,,,Completed,4512 41ST AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003005-07CP,47.56247514,-122.38381037,"(47.56247514, -122.38381037)",6,2007,2,,,,True,True,,1,True,False,False,True,True,False,False
003041-07CP,Complaint,Request,,Standing water in kitchen and living room - source of leak is from exterior.,2007 Jun 07 12:00:00 AM,2007 Jun 07 12:00:00 AM,Completed,Completed,9038 9TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003041-07CP,47.52167018,-122.34643559,"(47.52167018, -122.34643559)",6,2007,2,6,2007,2,False,False,0,1,True,False,False,True,True,False,False
003086-07CP,Complaint,Request,,"Tenant states they have a severe mice infestation, with dead mice everywhere. States landlord notified weeks ago, still have dead mice everywhere.",2007 Jun 11 12:00:00 AM,2007 Jun 18 12:00:00 AM,Completed,Completed,3819 21ST AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003086-07CP,47.56956156,-122.3602883,"(47.56956156, -122.3602883)",6,2007,2,6,2007,2,False,False,7,1,True,False,False,True,True,False,False
003172-07CP,Complaint,Request,,"per complaint dated on 6/12/2007-""odor in carpet caused by leaking water heater. New heater was installed on 6/7/2007- but owner did not clean carpet properly.""",2007 Jun 14 12:00:00 AM,,,Completed,9038 9TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003172-07CP,47.52167018,-122.34643559,"(47.52167018, -122.34643559)",6,2007,2,,,,True,True,,1,True,False,False,True,True,False,False
003417-07CP,Complaint,Request,,"Rat infestation in rental house. Exterminator came and now dead rats in walls and ""flesh flies"" everywhere. Owner stays in basement apartment when in town (illegal unit).",2007 Jun 28 12:00:00 AM,,,Completed,4456 53RD AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003417-07CP,47.56317925,-122.39989936,"(47.56317925, -122.39989936)",6,2007,2,,,,True,True,,1,True,False,False,True,True,False,False
003457-07CP,Complaint,Request,,Wants housing inspection: broken sink was to be replaced last April/May & three windows don't lock in this basement apartment.,2007 Jul 02 12:00:00 AM,2007 Aug 09 12:00:00 AM,Completed,Completed,8157 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003457-07CP,47.52846775,-122.36089168,"(47.52846775, -122.36089168)",7,2007,3,8,2007,3,False,False,38,1,True,False,False,True,False,False,False
003458-07CP,Complaint,Request,,Unsafe premises: small sinkhole appeared and now landlord has dug a 10' to 15' deep hole unshored in the back yard. Complainant has 2-1/2 year old child. (Also instructed complainant to contact L&I Worker Safety re unshored hole.),2007 Jul 02 12:00:00 AM,,,Completed,4964 LEWIS PL SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003458-07CP,47.55777441,-122.3878868,"(47.55777441, -122.3878868)",7,2007,3,,,,True,True,,1,True,False,False,True,True,False,False
003821-07CP,Complaint,Request,,"Per online complaint: ""Rotten floors, collapsing roof, water leak in roof to inside of structure, electrical outlets catching on fire, extreme mold, doors without proper locking structure (don't lock), no adequate heating, rotten stairs (there has been an injury to person).""Compl called this morning (7-20) - stated that he is moving out soon and has a court date scheduled on July 26.",2007 Jul 20 12:00:00 AM,2007 Jul 24 12:00:00 AM,Completed,Completed,6027 BEACH DR SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003821-07CP,47.54761902,-122.39867324,"(47.54761902, -122.39867324)",7,2007,3,7,2007,3,False,False,4,1,True,False,False,True,True,False,False
003834-07CP,Complaint,Request,,"Fire alarm system not working in this 24 unit apt bldg. There was a fire in the on site manager's apt a week ago, Unit 105. Tenant says that the manager told another tenant that the system is fried and that it will cost $5000 to fix. There was another fire a few months ago. Caller is very concerned. The on-site manager's name is Paula, but she does not have a ph # for her.",2007 Jul 20 12:00:00 AM,2007 Jul 26 12:00:00 AM,Completed,Completed,3515 SW OCEAN VIEW DR,98146,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003834-07CP,47.50224109,-122.3765008,"(47.50224109, -122.3765008)",7,2007,3,7,2007,3,False,False,6,1,True,False,False,True,False,False,False
003936-07CP,Complaint,Request,,Believes house is shifting and therefore no longer weather tight. Wants housing inspection--has really high heating bills.,2007 Jul 26 12:00:00 AM,2007 Aug 15 12:00:00 AM,Completed,Completed,5426 31ST AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003936-07CP,47.55295515,-122.37180359,"(47.55295515, -122.37180359)",7,2007,3,8,2007,3,False,False,20,1,True,False,False,True,False,False,False
003955-07CP,Complaint,Request,,Drainage problem w/washing machine. Pipe and faucet loose in bathroom. See attached.,2007 Jul 27 12:00:00 AM,,,Completed,3074 SW AVALON WAY,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003955-07CP,47.56567609,-122.37239127,"(47.56567609, -122.37239127)",7,2007,3,,,,True,True,,1,True,False,False,True,False,False,False
003957-07CP,Complaint,Request,,PIECES OF A FAILING FENCE ARE FALLING ON TO PUBLIC RIGHT OF WAY,2007 Jul 27 12:00:00 AM,2007 Aug 13 12:00:00 AM,Completed,Completed,4845 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003957-07CP,47.55794305,-122.36325282,"(47.55794305, -122.36325282)",7,2007,3,8,2007,3,False,False,17,1,True,False,False,True,False,False,False
004270-07CP,Complaint,Request,,DISHWASHER DOESN'T DRAIN--SMOKE DETECTOR DOESN'T WORK--BATHROOM FAN DOESN'T VENT,2007 Aug 17 12:00:00 AM,2007 Sep 12 12:00:00 AM,Completed,Completed,7031 14TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004270-07CP,47.54006974,-122.35298858,"(47.54006974, -122.35298858)",8,2007,3,9,2007,3,False,False,26,1,True,False,False,True,False,False,False
004399-07CP,Complaint,Request,,"Per 8/16/07 online complaint (wasn't able to talk w/ complainant until 8/27/07): ""For most of the summer (over a month) the apartment building (Section 8?) has had a huge blue tarp covering it's roof. How long is it legal to have a blue tarp for a roof in North Admiral???""***Building is a 4-unit occupied rental owned by SHA. Complainant lives in condo next door.***",2007 Aug 27 12:00:00 AM,2007 Sep 13 12:00:00 AM,Completed,Completed,2311 42ND AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004399-07CP,47.58256674,-122.3854682,"(47.58256674, -122.3854682)",8,2007,3,9,2007,3,False,False,17,1,True,False,False,True,False,False,False
004410-07CP,Complaint,Request,,"The entryway and walkway is 6' to this 28 unit apartment building. Management recently added planters on the sides of both, reducing the walking area width to approximately 3-1/2'. The complainant is nearly blind and fell over one of the planters & re-fractured his neck.There is no handicapped parking space at this 1957 building, is one required?Complainant is going to be purchasing a scooter (think self-powered wheelchair) soon and is concerned that property management is going to be placing m",2007 Aug 27 12:00:00 AM,2007 Sep 17 12:00:00 AM,Completed,Completed,4815 FAUNTLEROY WAY SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004410-07CP,47.55880158,-122.38189026,"(47.55880158, -122.38189026)",8,2007,3,9,2007,3,False,False,21,1,True,False,False,True,False,False,False
004526-07CP,Complaint,Request,,Shed is leaning toward the parking area of the SHA property located adj north at 2851 SW Dakota St.,2007 Sep 05 12:00:00 AM,2007 Sep 17 12:00:00 AM,Completed,Completed,4112 30TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004526-07CP,47.5663396,-122.37052262,"(47.5663396, -122.37052262)",9,2007,3,9,2007,3,False,False,12,1,True,False,False,True,False,False,False
004628-07CP,Complaint,Request,,RECENT FIRE HAS CAUSED SMOKE DAMAGE IN UNIT #3--TENANT WANTS TO KNOW IF IT IS HABITABLE--APPARENTLY THE LANDLORD BELIEVES THAT IT IS,2007 Sep 10 12:00:00 AM,2007 Oct 23 12:00:00 AM,Completed,Completed,9212 45TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004628-07CP,47.52105516,-122.3899589,"(47.52105516, -122.3899589)",9,2007,3,10,2007,4,False,False,43,1,True,False,False,True,False,False,False
004636-07CP,Complaint,Request,,building is under construction for condo conversion (case # 1011602) tenants exits are blocked off & electrical wires hanging in hallways.**Please call complainant ASAP**,2007 Sep 11 12:00:00 AM,2007 Sep 11 12:00:00 AM,Completed,Completed,6312 CALIFORNIA AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004636-07CP,47.54635926,-122.38692737,"(47.54635926, -122.38692737)",9,2007,3,9,2007,3,False,False,0,1,True,False,False,True,False,False,False
004664-07CP,Complaint,Request,,No hot water. Water will get luke warm and there is cold water. Electrical problems--lights fade when 2 or more items are in use. Two windows are cracked and all the windows are painted shut. Bottom corner of the back door is chipped away enough for rodents to pass thru it. Complainant wondering why there is electrical tape around the refrigerator power cord. Washing machine does not work. There are no keys for the dead bolts. Non adjustable shower head sprays sideways. No access to the hot wat,2007 Sep 13 12:00:00 AM,2007 Sep 19 12:00:00 AM,Completed,Completed,6027 38TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004664-07CP,47.54757049,-122.38086266,"(47.54757049, -122.38086266)",9,2007,3,9,2007,3,False,False,6,1,True,False,False,True,True,False,False
004843-07CP,Complaint,Request,,Tenant occupies illegal unit in basement - previous water damage (flood) caused mold problem which has not been mitigated. One meter for two tenants owner does not live on property,2007 Sep 21 12:00:00 AM,2007 Sep 24 12:00:00 AM,Completed,Completed,5302 21ST AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004843-07CP,47.55502843,-122.35979604,"(47.55502843, -122.35979604)",9,2007,3,9,2007,3,False,False,3,1,True,False,False,True,True,False,False
004864-07CP,Complaint,Request,,Exterior 2nd floor access (the only access to 2nd floor apartments) filled with so many plants from one tenant that it is difficult to walk by. The owner doesn't care and now the tenant with a green thumb is beginning to fill the stairway with plants. Several tenants are upset about this.**COMPLAINANT FEARS RETALIATION FROM OWNER & says you can see this when you drive up to the building***,2007 Sep 24 12:00:00 AM,2007 Sep 28 12:00:00 AM,Completed,Completed,4431 37TH AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004864-07CP,47.56359266,-122.37920559,"(47.56359266, -122.37920559)",9,2007,3,9,2007,3,False,False,4,1,True,False,False,True,False,True,False
005100-07CP,Complaint,Request,,"Per online complaint: ""This house is dilapidated. There are several large open holes in the roofing. During the wind storm of November '06, the brick chimney's top fell onto the roof and is still sitting there in danger of falling. Please call me for more info.""Per phone conversation w/compl: The bottom portion of chimney has fallen from the house and has been cleaned up, the top portion sitting on the roof, as described in the online complaint. Wood, boxes, and other junk stored on the front p",2007 Oct 09 12:00:00 AM,2007 Oct 30 12:00:00 AM,Completed,Completed,2636 47TH AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005100-07CP,47.58011426,-122.39171558,"(47.58011426, -122.39171558)",10,2007,4,10,2007,4,False,False,21,1,True,False,False,True,False,False,False
005137-07CP,Complaint,Request,,"No electricity for 3-4 months--has been running extension cord to neighbor to get power for lights and small appliances, but can't operate electric baseboard heater w/o tripping circuit breaker.",2007 Oct 11 12:00:00 AM,2007 Oct 18 12:00:00 AM,Completed,Completed,5642 32ND AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005137-07CP,47.55071118,-122.37333247,"(47.55071118, -122.37333247)",10,2007,4,10,2007,4,False,False,7,1,True,False,False,True,True,False,False
005179-07CP,Complaint,Request,,Front door doesn't lock. Moldy windows. Multiple electrical issues. Ants.,2007 Oct 15 12:00:00 AM,2007 Nov 20 12:00:00 AM,Completed,Completed,8440 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005179-07CP,47.52706882,-122.36020695,"(47.52706882, -122.36020695)",10,2007,4,11,2007,4,False,False,36,1,True,False,False,True,True,False,False
005360-07CP,Complaint,Request,,Mold on the walls throughout the apt. recently had to have the carpet replaced due to moisture/mildew damage. Also has a bug and mite infestation. The trash receptacle is too small for the building and always has garbage overflowing out and onto the ground. Management will not take care of these issues even after repeated work orders.,2007 Oct 26 12:00:00 AM,,,Completed,8440 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005360-07CP,47.52706882,-122.36020695,"(47.52706882, -122.36020695)",10,2007,4,,,,True,True,,1,True,False,False,True,True,False,False
005378-07CP,Complaint,Request,,RENTAL HOUSE HAS NO RUNNING WATER DUE TO NON-PAYMENT OF BILL--TENANT IS ELDERLY WOMAN--PHONE NUMBER BELONGS TO MS QUAIFE'S SON'S CELL PHONE,2007 Oct 29 12:00:00 AM,2007 Oct 29 12:00:00 AM,Completed,Completed,7621 8TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005378-07CP,47.53410773,-122.34628807,"(47.53410773, -122.34628807)",10,2007,4,10,2007,4,False,False,0,1,True,False,False,True,True,False,False
005530-07CP,Complaint,Request,,"Refrigerator seal not tight. Bathroom has no fan, window, or heater. Tenant removed dirty, worn carpet from the rooms because the owner wouldn't do it--but that exposed sharp, jagged edges of broken tiles beneath the old carpet that is dangerous to her children. Note: tenant received eviction notice from the owner to be out by the end of the November - referred to POTA.",2007 Nov 09 12:00:00 AM,2007 Nov 21 12:00:00 AM,Completed,Completed,6759 21ST AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005530-07CP,47.54123885,-122.35999226,"(47.54123885, -122.35999226)",11,2007,4,11,2007,4,False,False,12,1,True,False,False,True,False,True,True
005606-07CP,Complaint,Request,,No fan or window in bathroom; fridge not working properly.  Tenant in bottom unit (unit B); property owner lives in upper unit.  Tenant has asked landlord to fix but he refused to do so.,2007 Nov 16 12:00:00 AM,,,Completed,6759 21ST AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005606-07CP,47.54123885,-122.35999226,"(47.54123885, -122.35999226)",11,2007,4,,,,True,True,,1,True,False,False,True,False,False,False
005746-07CP,Complaint,Request,,"per complaint dated on 11/27/2007-""leaking toilet wate tank peeling/broken kitchen floor, broken bedroom closet, missing refrigertor gasket, stove burners/oven on makes the stove top peally hot.  elevator not working properly.""",2007 Nov 29 12:00:00 AM,2007 Dec 17 12:00:00 AM,Completed,Completed,6901 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005746-07CP,47.54141296,-122.36167328,"(47.54141296, -122.36167328)",11,2007,4,12,2007,4,False,False,18,1,True,False,False,True,True,False,False
005772-07CP,Complaint,Request,,"Per online complaint: ""Windows are not to code, possible illegal units in basements, substandard living conditions mother & small child occupy.""",2007 Nov 30 12:00:00 AM,2007 Dec 26 12:00:00 AM,Completed,Completed,745 S SOUTHERN ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005772-07CP,47.5296454,-122.32354289,"(47.5296454, -122.32354289)",11,2007,4,12,2007,4,False,False,26,1,True,False,False,True,False,False,False
005812-07CP,Complaint,Request,,"Mold throughout house, the owner is not fixing the problem.",2007 Dec 04 12:00:00 AM,2007 Dec 10 12:00:00 AM,Completed,Completed,5656 FAUNTLEROY WAY SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005812-07CP,47.55036201,-122.38139192,"(47.55036201, -122.38139192)",12,2007,4,12,2007,4,False,False,6,1,True,False,False,True,True,False,False
005823-07CP,Complaint,Request,,"Per Online Complaint:""Water leaks frm RM to RM, includs Front Door, kitchen, laundry RM & BDRMs/mushroom growth in main BDRM through carpet/mold throughout aprt.""",2007 Dec 04 12:00:00 AM,2007 Dec 20 12:00:00 AM,Completed,Completed,4845 FAUNTLEROY WAY SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005823-07CP,47.55788924,-122.38183959,"(47.55788924, -122.38183959)",12,2007,4,12,2007,4,False,False,16,1,True,False,False,True,True,False,False
005835-07CP,Complaint,Request,,Basement walls seem to be rotting away & mold & mildew in house.,2007 Dec 04 12:00:00 AM,2007 Dec 10 12:00:00 AM,Completed,Completed,5431 49TH AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005835-07CP,47.55305062,-122.39538685,"(47.55305062, -122.39538685)",12,2007,4,12,2007,4,False,False,6,1,True,False,False,True,True,False,False
005871-07CP,Complaint,Request,,"Per online complaint: ""Seattle fire dept. responded to a multi tenant house at above address. Basement tenant, with no railing around stair access. Construction debris, in front yard. Unknown number of residents living in this house.""",2007 Dec 06 12:00:00 AM,2008 Jan 03 12:00:00 AM,Completed,Completed,4903 SW DAKOTA ST,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005871-07CP,47.56643866,-122.39515643,"(47.56643866, -122.39515643)",12,2007,4,1,2008,1,False,False,28,1,True,False,False,True,False,False,False
005925-07CP,Complaint,Request,,"per complaint by SW dated on 12/10/2007-""numerous  HBMC violations""",2007 Dec 10 12:00:00 AM,2007 Dec 11 12:00:00 AM,Completed,Completed,8433 7TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005925-07CP,47.52726146,-122.34444172,"(47.52726146, -122.34444172)",12,2007,4,12,2007,4,False,False,1,1,True,False,False,True,False,False,False
005927-07CP,Complaint,Request,,"PER COMPLAINT BY SW DATED ON 12/10/2007-""NUMEROUS HBMC VIOLATIONS""",2007 Dec 10 12:00:00 AM,2007 Oct 31 12:00:00 AM,Completed,Completed,8456 7TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005927-07CP,47.52664262,-122.34394648,"(47.52664262, -122.34394648)",12,2007,4,10,2007,4,False,False,-40,1,True,False,False,True,False,False,False
005932-07CP,Complaint,Request,,LANDLORD BROKE SEWER PIPE IN BACK YARD AND DOESN'T SEEM INCLINED TO FIX IT--TENANTS AND NEIGHBORS ARE CONCERNED,2007 Dec 10 12:00:00 AM,2007 Dec 20 12:00:00 AM,Completed,Completed,6457 MARSHALL AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005932-07CP,47.54420164,-122.39367853,"(47.54420164, -122.39367853)",12,2007,4,12,2007,4,False,False,10,1,True,False,False,True,False,False,False
005949-07CP,Complaint,Request,,BATHROOM CEILING LEAKS FROM WASHER ON FLOOR ABOVE--BATHTUB DOES NOT DRAIN,2007 Dec 11 12:00:00 AM,2007 Dec 20 12:00:00 AM,Completed,Completed,2007 FERRY AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005949-07CP,47.58602987,-122.38697397,"(47.58602987, -122.38697397)",12,2007,4,12,2007,4,False,False,9,1,True,False,False,True,True,False,False
005952-07CP,Complaint,Request,,CLOTHES WASHER DOES NOT DRAIN,2007 Dec 11 12:00:00 AM,2007 Dec 17 12:00:00 AM,Completed,Completed,5915 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005952-07CP,47.54969247,-122.36409686,"(47.54969247, -122.36409686)",12,2007,4,12,2007,4,False,False,6,1,True,False,False,True,False,False,False
1010717-VI,Notice of Violation,Case,,"Per on line complaint received 11/24/06, Caller has a clinic in this mixed use building. There is a leak in the ceiling. Water was running down the walls inside between the dry wall and the paint. There is a large soaked area. The plaster and paint is bulging. This began 3 weeks ago. He contacted the owner who sent out his real estate rep but nothing has happened to fix the problem. The determined that the gutters are blocked but have done nothing. He is since left 4 messages which have not bee",2007 Jan 03 12:00:00 AM,2007 Mar 08 12:00:00 AM,Compliance Achieved,Completed,2622 ALKI AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010717-VI,47.58007105,-122.4074445,"(47.58007105, -122.4074445)",1,2007,1,3,2007,1,False,False,64,1,False,True,False,True,True,False,False
1010744-VI,Notice of Violation,Case,,One inch gap in front door. Kitchen sink leaking and getting into walls creating mold. Complainant wants housing inspection because the building is supposed to be weather tight and maintained by the landlord. (Complainant really wants furnace and vents cleaned. Furnace has had no maintenance in 5 years and vents have not been cleaned in 3 years.),2007 Jan 04 12:00:00 AM,2007 Oct 24 12:00:00 AM,Compliance Achieved,Completed,2773 44TH AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010744-VI,47.57718123,-122.38829024,"(47.57718123, -122.38829024)",1,2007,1,10,2007,4,False,False,293,1,False,True,False,True,True,False,False
1010826-TR,Tenant Relocation,Request,,Application for Tenant Relocation License. Total units: 2; total units occupied: 2. Demolition.,2007 Jan 17 12:00:00 AM,2007 May 09 12:00:00 AM,Vacant,Completed,6528 42ND AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010826-TR,47.54398014,-122.38535461,"(47.54398014, -122.38535461)",1,2007,1,5,2007,2,False,False,112,1,False,False,False,True,False,True,False
1010829-TR,Tenant Relocation,Request,,Application for Tenant Relocation License.,2007 Jan 17 12:00:00 AM,2007 May 01 12:00:00 AM,Vacant,Completed,6530 42ND AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010829-TR,47.54389426,-122.38535357,"(47.54389426, -122.38535357)",1,2007,1,5,2007,2,False,False,104,1,False,False,False,True,False,True,False
1011004-VI,Notice of Violation,Case,,"Dishwasher has been leaking for 5 to 6 months. He has had the owner in at least a couple of times to fix it but it is still leaking. He is concerned that the owner will blame him for the floor being ruined and, if he moves out, will charge him for it.",2007 Feb 06 12:00:00 AM,,,Completed,5220 CALIFORNIA AVE SW,98136,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011004-VI,47.55495939,-122.38656311,"(47.55495939, -122.38656311)",2,2007,1,,,,True,True,,1,False,True,False,True,True,False,False
1011015-VI,Notice of Violation,Case,,,2007 Feb 07 12:00:00 AM,2007 Mar 12 12:00:00 AM,Closed,Completed,9236 31ST AVE SW,98126,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011015-VI,47.52002041,-122.37211932,"(47.52002041, -122.37211932)",2,2007,1,3,2007,1,False,False,33,1,False,True,False,True,False,False,False
1011044-VI,Notice of Violation,Case,,Started renting house a month ago and there are cockroaches & mice and nine vehicles in the back yard. Also approx. 40 tires under the house and other junk storage in yard.,2007 Feb 09 12:00:00 AM,2007 Jul 24 12:00:00 AM,Compliance Achieved,Completed,1225 S CLOVERDALE ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011044-VI,47.52625323,-122.31648049,"(47.52625323, -122.31648049)",2,2007,1,7,2007,3,False,False,165,1,False,True,False,True,True,False,False
1011065-TR,Tenant Relocation,Request,,Application for Tenant Relocation License. Total units: 4; total units occupied: 4. Demolition.,2007 Feb 13 12:00:00 AM,,,Completed,8444 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011065-TR,47.52695131,-122.36026393,"(47.52695131, -122.36026393)",2,2007,1,,,,True,True,,1,False,False,False,True,False,True,False
1011066-TR,Tenant Relocation,Request,,Application for Tenant Relocation License.  Total units: 14; Total units occupied: 12.  Demolition.,2007 Feb 13 12:00:00 AM,,,Completed,8448 DELRIDGE WAY SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011066-TR,47.52673863,-122.35990434,"(47.52673863, -122.35990434)",2,2007,1,,,,True,True,,1,False,False,False,True,False,True,False
1011126-UB,Unfit Building,Case,,SRF demolition,2007 Feb 20 12:00:00 AM,2007 Nov 15 12:00:00 AM,Completed,Completed,8148 20TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011126-UB,47.52864581,-122.35876561,"(47.52864581, -122.35876561)",2,2007,1,11,2007,4,False,False,268,1,False,False,False,True,False,False,False
1011143-VI,Notice of Violation,Case,,,2007 Feb 21 12:00:00 AM,2008 Nov 24 12:00:00 AM,Closed,Completed,701 S CLOVERDALE ST,98108,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011143-VI,47.52631305,-122.32543114,"(47.52631305, -122.32543114)",2,2007,1,11,2008,4,False,False,642,1,False,True,False,True,False,False,False
