RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
004058-05CP,Complaint,Request,Vacant Building,"LOTS OF MISC. JUNK IN THE REAR YARD OF VACANT SFR. BOXES OF CLOTHING; FURNITURE AND CHAIRS. ALSO, VEGETAION PROBLEM. OWNER LIVES OUT OF STATE.",2005 Sep 09 12:00:00 AM,2005 Oct 06 12:00:00 AM,Completed,Completed,8538 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004058-05CP,47.69173995,-122.38087889,"(47.69173995, -122.38087889)",9,2005,3,10,2005,4,False,False,27,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
004534-05CP,Complaint,Request,Vacant Building,"Per online complaint, dated 10/14/2005: ""As a student in the nearby ballard highschool I am very concerned about this building being vacant (or rather not). I've seen people entering and exiting the building who don't seem to be construction workers, and I've seen what seems to be candle lighting coming from inside when I walk home after soccer practice. I worry that illegal activity might be happening or that the building might catch fire. thank you.""",2005 Oct 14 12:00:00 AM,2005 Oct 21 12:00:00 AM,Completed,Completed,1419 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004534-05CP,47.67582222,-122.3745309,"(47.67582222, -122.3745309)",10,2005,4,10,2005,4,False,False,7,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
004751-05CP,Complaint,Request,Vacant Building,"per online complaint dated 10/31/05: ""I am a block watch captain in our neighborhood, and we have had several neighbors who have attempted to talk to Mr. Stipcich.  He has ignored or refused to talk to anyone, and this house has been vacant for over 15 years.  It has had no upkeep besides certain yard maintenance at times when other complaints have been filed.  The neighborhood group is willing to talk to Mr. Stipcich to purchase and improve the home, or to have him make some improvements to br",2005 Nov 02 12:00:00 AM,2005 Nov 09 12:00:00 AM,Completed,Completed,4339 29TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004751-05CP,47.65957736,-122.39527131,"(47.65957736, -122.39527131)",11,2005,4,11,2005,4,False,False,7,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
005125-05CP,Complaint,Request,Vacant Building,HOUSE HAS BEEN UNOCCUPIED FOR ABOUT 7 YEARS. THE GARAGE ROOF HAS COLLAPSED. HAS TOTALLY FALLEN DOWN.,2005 Dec 12 12:00:00 AM,2006 Jan 17 12:00:00 AM,Completed,Completed,8015 30TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005125-05CP,47.6872529,-122.39625022,"(47.6872529, -122.39625022)",12,2005,4,1,2006,1,False,False,36,6,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
005249-05CP,Complaint,Request,Vacant Building,"Paint cans, beer cans, and chairs tossed in front yard. Vacant building on premises appears to be closed. A gaseous odor emanates from the SEly portion of the building. Referred caller to Puget Sound Energy 1-888-225-5773 to investigate possible gas leak.",2005 Dec 28 12:00:00 AM,2005 Dec 30 12:00:00 AM,Completed,Completed,5587 KENWOOD PL N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005249-05CP,47.67071244,-122.33623032,"(47.67071244, -122.33623032)",12,2005,4,12,2005,4,False,False,2,6,True,False,False,False,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false
1004233-VI,Notice of Violation,Case,Vacant Building,HOUSE IS VACANT --NO WINDOWS--NO PORCH OR STAIRS,2005 Jan 05 12:00:00 AM,2005 Oct 12 12:00:00 AM,Compliance Achieved,Completed,5114 PALMER DR NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004233-VI,47.66624337,-122.35690152,"(47.66624337, -122.35690152)",1,2005,1,10,2005,4,False,False,280,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1004480-VI,Notice of Violation,Case,Vacant Building,BUILDING(S) ARE VACANT--NOT CLOSED TO ENTRY--VAGRANTS ARE LIVING THERE--IS A POLICE PROBLEM,2005 Feb 10 12:00:00 AM,2005 Mar 25 12:00:00 AM,Compliance Achieved,Completed,7011 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004480-VI,47.67997963,-122.34753956,"(47.67997963, -122.34753956)",2,2005,1,3,2005,1,False,False,43,6,False,True,False,False,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false
1004740-VI,Notice of Violation,Case,Vacant Building,Wndws. on W. wall open.,2005 Mar 16 12:00:00 AM,2005 Apr 25 12:00:00 AM,Compliance Achieved,Completed,302 NW 67TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004740-VI,47.67797119,-122.36073349,"(47.67797119, -122.36073349)",3,2005,1,4,2005,2,False,False,40,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
1004994-VI,Notice of Violation,Case,Vacant Building,Loose plywood over broken window.  See email in file.,2005 Apr 19 12:00:00 AM,2005 May 19 12:00:00 AM,Compliance Achieved,Completed,2410 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004994-VI,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",4,2005,2,5,2005,2,False,False,30,6,False,True,False,False,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
1005176-VI,Notice of Violation,Case,Vacant Building,transients & junk storage.,2005 May 11 12:00:00 AM,2005 May 19 12:00:00 AM,Compliance Achieved,Completed,5716 17TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005176-VI,47.67062619,-122.37833302,"(47.67062619, -122.37833302)",5,2005,2,5,2005,2,False,False,8,6,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false
1005177-VI,Notice of Violation,Case,Vacant Building,Transients in vacant building.,2005 May 11 12:00:00 AM,2005 May 19 12:00:00 AM,Compliance Achieved,Completed,1547 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005177-VI,47.67074816,-122.3783533,"(47.67074816, -122.3783533)",5,2005,2,5,2005,2,False,False,8,6,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false
1005261-VI,Notice of Violation,Case,Vacant Building,VACANT PROPERTY HAS OLD MATTRESSES AND OLD PIPES IN YARD.,2005 May 18 12:00:00 AM,2005 Jun 21 12:00:00 AM,Compliance Achieved,Completed,6019 14TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005261-VI,47.67293416,-122.37391184,"(47.67293416, -122.37391184)",5,2005,2,6,2005,2,False,False,34,6,False,True,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1005345-VI,Notice of Violation,Case,Vacant Building,Dilapidated vacant building.  Chimney bricks are loose.  Inop in driveway has 4 flat tires.  Overgrown lot - grass beginning to encroach onto sidewalk.,2005 May 26 12:00:00 AM,2005 Aug 24 12:00:00 AM,Compliance Achieved,Completed,145 NW 76TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005345-VI,47.68384245,-122.3599522,"(47.68384245, -122.3599522)",5,2005,2,8,2005,3,False,False,90,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
1005364-VI,Notice of Violation,Case,Vacant Building,"VACANT BLDG HAS BROKEN GLASS, OLD FURNITURE AND JUNK ON PROPERTY.",2005 May 31 12:00:00 AM,2005 Aug 15 12:00:00 AM,Compliance Achieved,Completed,3150 W GOVERNMENT WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005364-VI,47.66030318,-122.39868783,"(47.66030318, -122.39868783)",5,2005,2,8,2005,3,False,False,76,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
1005379-VI,Notice of Violation,Case,Vacant Building,OPEN TO ENTRY.,2005 May 31 12:00:00 AM,2005 Aug 15 12:00:00 AM,Compliance Achieved,Completed,3144 W GOVERNMENT WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005379-VI,47.66065626,-122.39869966,"(47.66065626, -122.39869966)",5,2005,2,8,2005,3,False,False,76,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1005412-VI,Notice of Violation,Case,Vacant Building,May be open to entry.,2005 Jun 02 12:00:00 AM,2007 Jun 27 12:00:00 AM,Compliance Achieved,Completed,6557 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005412-VI,47.67758399,-122.37702986,"(47.67758399, -122.37702986)",6,2005,2,6,2007,2,False,False,755,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1005434-VI,Notice of Violation,Case,Vacant Building,Open new cases; Per Law Dept.,2005 Jun 06 12:00:00 AM,2006 Aug 22 12:00:00 AM,Compliance Achieved,Completed,4105 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005434-VI,47.65694989,-122.35141787,"(47.65694989, -122.35141787)",6,2005,2,8,2006,3,False,False,442,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1005435-VI,Notice of Violation,Case,Vacant Building,Open new cases; Per Law Dept.,2005 Jun 06 12:00:00 AM,2006 May 16 12:00:00 AM,Compliance Achieved,Completed,4105 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005435-VI,47.65694989,-122.35141787,"(47.65694989, -122.35141787)",6,2005,2,5,2006,2,False,False,344,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1005466-VI,Notice of Violation,Case,Vacant Building,VACANT BUILDING--IS IT SUFFICIENTLY SECURED?,2005 Jun 08 12:00:00 AM,2005 Aug 24 12:00:00 AM,Compliance Achieved,Completed,7344 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005466-VI,47.68264702,-122.38067826,"(47.68264702, -122.38067826)",6,2005,2,8,2005,3,False,False,77,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1005539-VI,Notice of Violation,Case,Vacant Building,VACANT SFR AND HOMELESS ARE CAMPING OUT ON THE PREMISES. CREATING LOTS OF TRASH IN THE YARD AND NEIGHBORS ARE BEGINNING TO WORRY REGARDING THE SAFETY OF THE PROPERTY.,2005 Jun 15 12:00:00 AM,2005 Jul 26 12:00:00 AM,Compliance Achieved,Completed,5805 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005539-VI,47.67109472,-122.38799391,"(47.67109472, -122.38799391)",6,2005,2,7,2005,3,False,False,41,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false
1005540-VI,Notice of Violation,Case,Vacant Building,TRANSCIENTS ARE GETTING INTO THE BUILDING AND CAMPING OUT THERE.,2005 Jun 15 12:00:00 AM,2005 Jul 26 12:00:00 AM,Compliance Achieved,Completed,5807 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005540-VI,47.67121274,-122.3878726,"(47.67121274, -122.3878726)",6,2005,2,7,2005,3,False,False,41,6,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false
1005782-VI,Notice of Violation,Case,Vacant Building,"Vacant duplex. At least one open basement window, visible from front.  Vegetation growing over street and sidewalk. Owner has neglected building while going thru permitting process to have it demolished (see Project #2500357).",2005 Jul 14 12:00:00 AM,2005 Jul 26 12:00:00 AM,Compliance Achieved,Completed,3628 FRANCIS AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005782-VI,47.65291096,-122.3531335,"(47.65291096, -122.3531335)",7,2005,3,7,2005,3,False,False,12,6,False,True,False,False,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
1005824-VI,Notice of Violation,Case,Vacant Building,"Vacant house. Lawn overgrown, encroaching onto sidewalk. Cracked window, but not broken out. Garage door open about 2.5 feet, visible from street.",2005 Jul 20 12:00:00 AM,2006 Dec 12 12:00:00 AM,Compliance Achieved,Completed,3501 NW 67TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005824-VI,47.67685699,-122.40220426,"(47.67685699, -122.40220426)",7,2005,3,12,2006,4,False,False,510,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
1006259-VI,Notice of Violation,Case,Vacant Building,Ladder going up to an open window on SW side of house.  At least 2 windows open to entry.  No one living in building.,2005 Sep 08 12:00:00 AM,2005 Oct 20 12:00:00 AM,Compliance Achieved,Completed,4527 W RAYE ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006259-VI,47.64351698,-122.41555389,"(47.64351698, -122.41555389)",9,2005,3,10,2005,4,False,False,42,6,False,True,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1006511-VI,Notice of Violation,Case,Vacant Building,"Per online complaint dated 9/7/2005:""The house has been vacant for more than two years. There is a large family of raccoons resident in the house and an apparent infestation with rats.""",2005 Oct 06 12:00:00 AM,2006 Mar 22 12:00:00 AM,Compliance Achieved,Completed,3821 24TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006511-VI,47.65477215,-122.38775317,"(47.65477215, -122.38775317)",10,2005,4,3,2006,1,False,False,167,6,False,True,False,False,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1006513-VI,Notice of Violation,Case,Vacant Building,TRANSIENTS HAVE BROKEN INTO VACANT BUILDING,2005 Oct 06 12:00:00 AM,2006 Feb 09 12:00:00 AM,Compliance Achieved,Completed,5819 20TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006513-VI,47.67151078,-122.38234465,"(47.67151078, -122.38234465)",10,2005,4,2,2006,1,False,False,126,6,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false
1006649-VI,Notice of Violation,Case,Vacant Building,"Per online complaint, dated 10/14/2005: ""As a student in the nearby ballard highschool I am very concerned about this building being vacant (or rather not). I've seen people entering and exiting the building who don't seem to be construction workers, and I've seen what seems to be candle lighting coming from inside when I walk home after soccer practice. I worry that illegal activity might be happening or that the building might catch fire. thank you.""",2005 Oct 21 12:00:00 AM,2006 Mar 16 12:00:00 AM,Compliance Achieved,Completed,1419 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006649-VI,47.67582222,-122.3745309,"(47.67582222, -122.3745309)",10,2005,4,3,2006,1,False,False,146,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
1006856-VI,Notice of Violation,Case,Vacant Building,"per online complaint dated 10/31/05: ""I am a block watch captain in our neighborhood, and we have had several neighbors who have attempted to talk to Mr. Stipcich.  He has ignored or refused to talk to anyone, and this house has been vacant for over 15 years.  It has had no upkeep besides certain yard maintenance at times when other complaints have been filed.  The neighborhood group is willing to talk to Mr. Stipcich to purchase and improve the home, or to have him make some improvements to br",2005 Nov 14 12:00:00 AM,2006 May 04 12:00:00 AM,Compliance Achieved,Completed,4339 29TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006856-VI,47.65957736,-122.39527131,"(47.65957736, -122.39527131)",11,2005,4,5,2006,2,False,False,171,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
001255-06CP,Complaint,Request,Vacant Building,VACANT HOUSE--TENANT LEFT ROLLS OF CARPET AND OTHER PERSONAL ITEMS OUTSIDE--NO ONE HAS REMOVED THEM,2006 Jan 26 12:00:00 AM,2006 Feb 01 12:00:00 AM,Completed,Completed,1422 NW 64TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001255-06CP,47.67560424,-122.3745344,"(47.67560424, -122.3745344)",1,2006,1,2,2006,1,False,False,6,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001444-06CP,Complaint,Request,Vacant Building,"Per online complaint dated 2/4/06- This evening, an individual was seen hiding in the yard of the unoccupied/derelict house at 5323 Greenwood Avenue North. When confronted, he began ringing doorbells at nearby houses, then apparently walked out of the neighborhood. This house had previously been the subject of a Department of Planning and Development inspection (case #1003999). The owner (Michael O'Rourke) had failed to bring the property into compliance following 3 inspections by the DPD(11/23",2006 Feb 10 12:00:00 AM,2006 Feb 16 12:00:00 AM,Completed,Completed,5323 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001444-06CP,47.66779723,-122.35572262,"(47.66779723, -122.35572262)",2,2006,1,2,2006,1,False,False,6,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
002016-06CP,Complaint,Request,Vacant Building,NEIGHBORS ARE COMPLAINING OF AN ABANDONED APARTMENT BUILDING ACROSS FROM B. F. DAY ELEMENTARY SCHOOL. ISSUE WITH TRANSIENTS CAMPING OUT IN THE BUILDING.,2006 Mar 28 12:00:00 AM,2006 Mar 30 12:00:00 AM,Completed,Completed,3924 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002016-06CP,47.65492058,-122.34838128,"(47.65492058, -122.34838128)",3,2006,1,3,2006,1,False,False,2,6,True,False,False,False,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
002049-06CP,Complaint,Request,Vacant Building,Windows busted out of vacant building. Students from Ballard HS (which is across the street) can gain access to the property - see attached email.,2006 Mar 30 12:00:00 AM,2006 Apr 03 12:00:00 AM,Completed,Completed,1412 NW 67TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002049-06CP,47.678004,-122.3747631,"(47.678004, -122.3747631)",3,2006,1,4,2006,2,False,False,4,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002060-06CP,Complaint,Request,Vacant Building,"Per online complaint dated 3/31/2006: ""There are 2 buildings side by side (2412) on the same street) that are an absolute eye sore to the community. They are located in Magnolia Village. Can you please have the owner clean them up and make them look presentable to the community? Or sell them if they cannot take care of them adequately.""",2006 Mar 31 12:00:00 AM,2006 Apr 05 12:00:00 AM,Completed,Completed,2406 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002060-06CP,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",3,2006,1,4,2006,2,False,False,5,6,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
002061-06CP,Complaint,Request,Vacant Building,"Per online complaint dated 3/31/2006: ""There are 2 buildings side by side (2406 on the same street) that are an absolute eye sore to the community. They are located in Magnolia Village. Can you please have the owner clean them up and make them look presentable to the community? Or sell them if they cannot take care of them adequately.""",2006 Mar 31 12:00:00 AM,2006 Apr 05 12:00:00 AM,Completed,Completed,2410 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002061-06CP,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",3,2006,1,4,2006,2,False,False,5,6,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
002081-06CP,Complaint,Request,Vacant Building,TWO VACANT HOUSES ON SITE--LAST TENANTS LEFT THEIR BELONGINGS ALONG THE SIDE OF THE HOUSE,2006 Apr 03 12:00:00 AM,2006 Apr 05 12:00:00 AM,Completed,Completed,4411 DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002081-06CP,47.66056176,-122.35232377,"(47.66056176, -122.35232377)",4,2006,2,4,2006,2,False,False,2,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
002083-06CP,Complaint,Request,Vacant Building,,2006 Apr 04 12:00:00 AM,2006 Apr 03 12:00:00 AM,Completed,Completed,6710 ALONZO AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002083-06CP,47.67818013,-122.37495148,"(47.67818013, -122.37495148)",4,2006,2,4,2006,2,False,False,-1,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002184-06CP,Complaint,Request,Vacant Building,"Per online complaint dated 4/9/2006: ""Project: 6069180 JOHN & TENA GALLAGHER 400 CLIFFSIDE DR. DANVILLE, CA 94526 (925) 837-0826 home is pending demolition - but when?""",2006 Apr 11 12:00:00 AM,2006 Apr 13 12:00:00 AM,Completed,Completed,3436 36TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002184-06CP,47.65152839,-122.40331169,"(47.65152839, -122.40331169)",4,2006,2,4,2006,2,False,False,2,6,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
002210-06CP,Complaint,Request,Vacant Building,"Per online complaint dated 4/13/2006: ""I have lived next door for three years and never seen a homeowner in or around the home. Trying to upgrade my yard and the neighborhood and the entire lot is unkept and dangerous. Not sure if people are sometimes living in the home with windows broke out and open to entry. Afraid at night unsure who might be over there. Also, possums, stray cats live in and around the home and concerned about diseases from them both. (Cats are stray)""",2006 Apr 14 12:00:00 AM,2006 Apr 21 12:00:00 AM,Completed,Completed,8326 27TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002210-06CP,47.68978406,-122.39060586,"(47.68978406, -122.39060586)",4,2006,2,4,2006,2,False,False,7,6,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002271-06CP,Complaint,Request,Vacant Building,VACANT DUPLEX AND GARAGE ARE NOT CLOSED TO ENTRY --THERE ARE HOLES IN ROOF WHERE RODENTS CAN ENTER,2006 Apr 20 12:00:00 AM,2006 Apr 27 12:00:00 AM,Completed,Completed,2003 NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002271-06CP,47.69040918,-122.38242395,"(47.69040918, -122.38242395)",4,2006,2,4,2006,2,False,False,7,6,True,False,False,False,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false
002378-06CP,Complaint,Request,Vacant Building,"per complaint dated on 4/27/2006-""vagrant moved in and is stealing water.""",2006 Apr 28 12:00:00 AM,2006 May 03 12:00:00 AM,Completed,Completed,7011 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002378-06CP,47.67997963,-122.34753956,"(47.67997963, -122.34753956)",4,2006,2,5,2006,2,False,False,5,6,True,False,False,False,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
002563-06CP,Complaint,Request,Vacant Building,,2006 May 16 12:00:00 AM,2006 May 17 12:00:00 AM,Completed,Completed,6533 20TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002563-06CP,47.67687521,-122.38250164,"(47.67687521, -122.38250164)",5,2006,2,5,2006,2,False,False,1,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002607-06CP,Complaint,Request,Vacant Building,"See email attached dated 5/5/06- ""I wrote to you April of 2005 in regards to a group of vacant building located in Magnolia. I understna that the owner is legally within code as far as the buldings are concerned even though the plywood covering the windows (now on two of the buildings) is unsightly and the black plastic sheeting is falling down one again exposing a melange of junk and debris inside the buildings""""Once again the address for the building is 2410- 32nd Ave W, Magnolia District. It",2006 May 19 12:00:00 AM,2006 May 23 12:00:00 AM,Completed,Completed,2406 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002607-06CP,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",5,2006,2,5,2006,2,False,False,4,6,True,False,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false
002609-06CP,Complaint,Request,Vacant Building,"Per email sent 5/5/05- ""I wrote to you April of 2005 in regards to a group of vacant buildings located in Magnolia. I understand that the owner is legally within code as far as the building are concerned even though the plywood covering the windows (now on two of the buildings) is unsightly and the black plastic sheeting is falling down once again exposing a melange of junk and debris inside the buildings. Once again the address for the building is 2410 32nd Ave W; Magnolia District. It involve",2006 May 19 12:00:00 AM,2006 May 23 12:00:00 AM,Completed,Completed,2410 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002609-06CP,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",5,2006,2,5,2006,2,False,False,4,6,True,False,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false
002612-06CP,Complaint,Request,Vacant Building,"Per email sent on 5/5/06- ""I wrote to you April of 2005 in regards to a group of vacant buildings located in Magnolia. I understand that the owner is legally within code as far as the buildings are concerned even though the plywood covering te windows (now on two of the buildings) is unsightly and the black plastic sheeting is falling down once again exposing a melange of junk and debris inside the buidlings"".""One again the address for the building is 2410- 32nd Avenue W, Magnolia District. It",2006 May 19 12:00:00 AM,2006 May 23 12:00:00 AM,Completed,Completed,2416 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002612-06CP,47.63996313,-122.39809637,"(47.63996313, -122.39809637)",5,2006,2,5,2006,2,False,False,4,6,True,False,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false
002968-06CP,Complaint,Request,Vacant Building,Rodents entering at vent to left of front door--hole in roof near chimney--vegetation overgrowth.,2006 Jun 14 12:00:00 AM,2006 Jun 21 12:00:00 AM,Completed,Completed,4339 29TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002968-06CP,47.65957736,-122.39527131,"(47.65957736, -122.39527131)",6,2006,2,6,2006,2,False,False,7,6,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
003234-06CP,Complaint,Request,Vacant Building,"Single family house has been vacant for a couple of years. Somehow, someone is getting into the house from the rear of the property. Not certain, but, heard that the owner passed away.",2006 Jun 30 12:00:00 AM,2006 Jul 18 12:00:00 AM,Completed,Completed,5615 3RD AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003234-06CP,47.66988851,-122.36106007,"(47.66988851, -122.36106007)",6,2006,2,7,2006,3,False,False,18,6,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
003308-06CP,Complaint,Request,Vacant Building,the bldg. is not boarded up... transients are living in there now..,2006 Jul 06 12:00:00 AM,2006 Jul 14 12:00:00 AM,Completed,Completed,6743 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003308-06CP,47.67896001,-122.37712732,"(47.67896001, -122.37712732)",7,2006,3,7,2006,3,False,False,8,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
